DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
BRA,BOG,600,50200,198585176
BRA,BOG,200,21400,84655832
BRA,BOG,400,1400,5538232
BRA,BOG,200,4200,16614696
BRA,BOG,600,40770,161317105
BRA,BOG,1000,441800,1747707784
BRA,BOG,200,600,2373528
BRA,BOG,4400,45779,181136516
BRA,BOG,200,6000,23735280
BRA,BOG,400,40800,161399904
BRA,BOG,100,2000000,7997020000
BRA,BOG,100,5000,19915750
BRA,BOG,9720,107520,410946816
BRA,BOG,3300,23250,88862662
BRA,BOG,100,120565,482191277
BRA,BOG,100,3819056,15211872906
BRA,BOG,100,2445605,9741211555
BRA,BOG,100,2445605,9741211555
BRA,BOG,200,1544569,6162135253
BRA,BOG,8100,89600,342455680
BRA,BOG,3300,23250,88862662
BRA,BOG,50000,157700,610527665
BRA,BOG,150,25977210,99286195480
BRA,BOG,2232500,859550,3429311120
BRA,BOG,4500,14850,59244817
BRA,BOG,93200,421900,1680940785
BRA,BOG,184200,1052160,4192951320
BRA,BOG,290160,1806946,7196162445
BRA,BOG,5000,15600,61597224
BRA,BOG,48545,1177633,4699791987
BRA,BOG,400,673684,2590186980
BRA,BOG,300,1398619,5377424317
BRA,BOG,100,27232,107526641
BRA,BOG,97400,477724,1890365730
BRA,BOG,100,13777,54399035
BRA,BOG,100,33800,133460652
BRA,BOG,100,1235,4876446
BRA,BOG,90000,576900,2274734007
BRA,BOG,100,1091600,4354992780
BRA,BOG,600,5550,22191730
BRA,BOG,400,100756,402873872
BRA,BOG,300,120723,482712122
BRA,BOG,100,2086,8340891
BRA,BOG,400,69396,277480599
BRA,BOG,29200,898418,3592333355
BRA,BOG,165000,283250,1132577957
BRA,BOG,500,500104,1999670844
BRA,BOG,3000,158160,632404341
BRA,BOG,4600,17342,69342160
BRA,BOG,4500,2271309,9081851747
BRA,BOG,326600,2546395,10181785868
BRA,BOG,40200,456128,1823832369
BRA,BOG,3600,1037840,4149813617
BRA,BOG,500,525115,2099677578
BRA,BOG,6200,523534,2093355933
BRA,BOG,100000,30015,118036688
BRA,BOG,11940,14752853,58762826426
BRA,BOG,2400,8480,33771600
BRA,BOG,58400,266600,1061734500
BRA,BOG,9600,29760,118519200
BRA,BOG,75000,424480,1690491600
BRA,BOG,65280,379740,1512314550
BRA,BOG,3200,13600,54162000
BRA,BOG,2080,8032,31987440
BRA,BOG,37390,24133670,94519987287
BRA,BOG,3200,40000,158270400
BRA,BOG,200,3262008,13123743205
BRA,BOG,19600,35500,140464980
BRA,BOG,6,11971,47882920
BRA,BOG,1800,28179,110332901
BRA,BOG,520064,421879701,1.65595E+12
BRA,BOG,10417300,98082,388478683
BGR,BOG,5500,1505400,6020741922
CMR,BOG,6720,28800,115183584
CAN,BOG,4000,5600,22302000
CAN,BOG,4500,1695,6819340
CAN,BOG,1600,2250,9052222
CAN,BOG,8200,168852,679051929
CAN,BOG,17200,414927,1641049525
CAN,BOG,115400,4090591,16272063510
CAN,BOG,38300,1041222,4151957555
CAN,BOG,17200,353638,1401166974
CAN,BOG,41500,979904,3877871680
CAN,BOG,1200,5554,21899588
CAN,BOG,52500,409350,1636790068
CAN,BOG,320100,2599860,10395566208
CAN,BOG,1200,10150,41058983
CAN,BOG,4300,99105,394750080
CAN,BOG,1300,38749,151804880
CAN,BOG,2500,33313,131750015
CAN,BOG,4000,15548,61930016
CAN,BOG,2100,8261,32562551
CAN,BOG,4000,190099,757487042
CAN,BOG,800,11478,45718595
CAN,BOG,3000,46140,184491251
CAN,BOG,4100,62129,247174773
CAN,BOG,11400,208418,829028556
CAN,BOG,1000,1600,6281232
CAN,BOG,600,5600,21984312
CAN,BOG,424500,255535,1011429438
CAN,BOG,1550000,341000,1335161630
CAN,BOG,40000,10000,39154300
CAN,BOG,200000,44000,172278920
CAN,BOG,1900,24000,93970320
CAN,BOG,835700,181530,723322623
CAN,BOG,96400,131240,519676916
CAN,BOG,413000,91730,362831258
CAN,BOG,1608300,883590,3503076909
CAN,BOG,445600,95986,382266223
CAN,BOG,52380,283600,1125293880
CAN,BOG,309640,2519165,10073462208
CAN,BOG,100730,733023,2931149733
CAN,BOG,81920,317440,1269731430
CAN,BOG,24000,58240,232954758
CAN,BOG,199440,972750,3890912452
CAN,BOG,5520,34320,137253811
CAN,BOG,253950,1255057,5018538145
CAN,BOG,143882,756026,3021095631
CAN,BOG,1622223,7731207,30882738203
CAN,BOG,109800,1017243,3982943759
CAN,BOG,218100,1659240,6496638073
CAN,BOG,1800,24390,95497337
CAN,BOG,600,29190,114291401
CAN,BOG,147700,75327,295716476
CAN,BOG,2500,25200,98929404
CAN,BOG,2200,252000,999972272
CAN,BOG,200,14000,54816020
CAN,BOG,3515600,990440,3943191534
CAN,BOG,380000,69198,275626013
CAN,BOG,1834400,298000,1187801171
CAN,BOG,492000,117360,464365353
CAN,BOG,2097600,716016,2848627121
CAN,BOG,60000,19800,79188714
CAN,BOG,725000,112100,440078817
CAN,BOG,2217500,357050,1401696178
CAN,BOG,1252500,4921546,19432921242
CAN,BOG,32500,16250,64297350
CAN,BOG,124400,159970,635553819
CAN,BOG,300000,123800,498073398
CAN,BOG,1784000,285490,1134593243
CAN,BOG,11507000,1081018,4275423040
CAN,BOG,74100,132510,533115557
CAN,BOG,1271600,6527899,25828873779
CAN,BOG,17497500,4747115,18684882168
CAN,BOG,12000600,1850015,7369269727
CAN,BOG,13507700,2106749,8392808363
CAN,BOG,156900,40794,163115216
CAN,BOG,2884000,692160,2784705033
CAN,BOG,7219000,1132316,4513576437
CAN,BOG,2736400,693813,2779114848
CAN,BOG,200,122717,485561716
CAN,BOG,240000,41000,163996310
CAN,BOG,50000,7500,30174075
CAN,BOG,560000,150242,604455116
CAN,BOG,3080000,826333,3324511188
CAN,BOG,1291400,308889,1232328109
CAN,BOG,48700,237000,953500770
CAN,BOG,1052000,115720,462707577
CAN,BOG,7150,43200,172735631
CAN,BOG,160000,25200,99101268
CAN,BOG,40000,7200,28314648
CAN,BOG,1100,75000,299993250
CAN,BOG,965000,260550,1042176550
CAN,BOG,95000,581760,2326987641
CAN,BOG,4500,32300,129197091
CAN,BOG,27540000,8280900,33122633474
CAN,BOG,125000,21250,83422612
CAN,BOG,558000,93160,365724733
CAN,BOG,10800,44388,175267793
CAN,BOG,229000,72970,291838406
CAN,BOG,204000,39560,158217450
CAN,BOG,143200,55240,220928513
CAN,BOG,10500,47250,188973067
CAN,BOG,30100,194152,776497332
CAN,BOG,4000,500,1957199
CAN,BOG,20500,145450,579254625
CAN,BOG,755400,3239950,12903100875
CAN,BOG,29800,323890,1289841474
CAN,BOG,66800,263148,1049988726
CAN,BOG,12600,46088,184325729
CAN,BOG,304500,994759,3968516510
CAN,BOG,100,126000,497516040
CAN,BOG,300,734000,2898228360
CAN,BOG,6805000,1377100,5524939055
CAN,BOG,8418000,1269700,5103365217
CAN,BOG,12512300,1806130,7225227326
CAN,BOG,9600,12384,48488685
CAN,BOG,1800,780,3054035
CAN,BOG,26400,49872,195270324
CAN,BOG,642000,179760,723212229
CAN,BOG,3300,309177,1233888305
CAN,BOG,76230,289558,1145711512
CAN,BOG,2400,4800,19192848
CAN,BOG,2605500,1276666,5089819457
CAN,BOG,158200,1357000,5253557650
CAN,BOG,8686700,3222572,12889106302
CAN,BOG,1341800,207830,828220821
CAN,BOG,3187100,614517,2450400342
CAN,BOG,741300,143583,574118061
CAN,BOG,1073000,226850,898046773
CAN,BOG,266700,137826,553039335
CAN,BOG,368600,90024,358868098
CAN,BOG,61250,122500,489817475
CAN,BOG,744576,3890703,15534650886
CAN,BOG,7800,16570,66664589
CAN,BOG,404717,1482244,5890859868
CAN,BOG,62184,287429,1140178189
CAN,BOG,131382,595625,2374098931
CAN,BOG,1297161,2344303,9373433369
CAN,BOG,17001,59359,236299944
CAN,BOG,30396,151455,602575164
CAN,BOG,899464,3847760,14917319961
CAN,BOG,2589,14100,55596723
CAN,BOG,18400,41716,167609928
CAN,BOG,638100,1145444,4580069288
CAN,BOG,70000,539000,2146917850
CAN,BOG,612100,1702461,6849358118
CAN,BOG,453300,1038142,4166593948
CAN,BOG,3900,67600,270299276
CAN,BOG,111450,388661,1561417121
CAN,BOG,184300,527056,2107438686
CAN,BOG,12400,26342,105979397
CAN,BOG,3300,210550,815133797
CAN,BOG,200,6110,23654559
CAN,BOG,100,8838,34215875
CAN,BOG,9000,115920,448778484
CAN,BOG,1900,112993,437446749
CAN,BOG,100,2364855,9259424212
CAN,BOG,46500,320850,1283371123
CAN,BOG,22400,116480,465909516
CAN,BOG,700,6090,24359451
CAN,BOG,1400,5880,23519470
CAN,BOG,88350,327315,1309230541
CAN,BOG,400,800,3198808
CAN,BOG,655300,488040,1945272321
CAN,BOG,2864,143434,551476477
CAN,BOG,836100,96757,372012281
CAN,BOG,1740000,137492,528630616
CAN,BOG,600000,66290,254872454
CAN,BOG,27,47195,181455807
CAN,BOG,200,10000,40232100
CAN,BOG,1545600,205657,822609490
CAN,BOG,5000,558860,2225659950
CAN,BOG,300,551031,2194480957
CAN,BOG,1000,505000,2011490750
CAN,BOG,100,195000,776714250
CAN,BOG,60000,1950,7715682
CAN,BOG,130000,850,3382447
CAN,BOG,40000,400,1582704
CAN,BOG,100,5000,20116050
CAN,BOG,400,3579022,14310755256
CAN,BOG,200,195000,769965300
CAN,BOG,45000,6300,25134165
CAN,BOG,905000,144800,577686840
CAN,BOG,9042500,2348600,9371962963
CAN,BOG,120000,24000,95749200
CAN,BOG,13092500,2019700,8060299339
CAN,BOG,980800,3474240,13860654192
CAN,BOG,1125000,407500,1648427150
CAN,BOG,9750000,682500,2642264625
CAN,BOG,18463900,5109919,20414876758
CAN,BOG,40274000,5421964,21389943028
CAN,BOG,68557500,9733910,38489668496
CAN,BOG,360200,54672,217766776
CAN,BOG,120000,36000,142147440
CAN,BOG,3470000,975000,3898596224
CAN,BOG,180000,32400,127932696
CAN,BOG,40000,7600,30576396
CAN,BOG,995000,186400,736007856
CAN,BOG,975000,175800,707280318
CAN,BOG,170400,44184,176710815
CAN,BOG,190000,41800,167176174
CAN,BOG,828000,181880,725252903
CAN,BOG,8000,8,31995
CAN,BOG,55000,36000,142147440
CAN,BOG,230000,92200,368747446
CAN,BOG,345000,73450,290020263
CAN,BOG,174000,146400,586743768
CAN,BOG,455000,51400,205523414
CAN,BOG,68200,419500,1673233545
CAN,BOG,27050,153955,615590605
CAN,BOG,6832500,1742800,6974454092
CAN,BOG,5570000,873650,3508815375
CAN,BOG,20839400,2987910,11919444614
CAN,BOG,9600,12384,49406587
CAN,BOG,3600,6210,24775105
CAN,BOG,120000,60000,239965800
CAN,BOG,116000,208712,820893738
CAN,BOG,1805000,533200,2139032112
CAN,BOG,195600,553080,2187918109
CAN,BOG,300,70777,279985317
CAN,BOG,32299400,8899778,35414454592
CAN,BOG,520000,78000,307272780
CAN,BOG,5304300,535395,2130230671
CAN,BOG,28000,3920,15674159
CAN,BOG,1422900,1430325,5706353103
CAN,BOG,162000,389400,1557019794
CAN,BOG,29488100,9154467,36371784431
CAN,BOG,153600,113370,452782395
CAN,BOG,18460200,12627700,50407446915
CAN,BOG,49000,2207000,8730627160
CAN,BOG,100,80237,320216238
CAN,BOG,637,230800,913220208
CAN,BOG,848,1517200,6003196272
CAN,BOG,300,15000,59138800
CAN,BOG,40000,400,1582704
CAN,BOG,1100,2765908,11062055431
CAN,BOG,3640,56190,222330344
CAN,BOG,2457600,15110144,59318950010
CAN,BOG,38270,259110,1046589589
CAN,BOG,94700,350000,1380060500
CAN,BOG,100,500000,1999255000
CAN,BOG,48000,8640,34547126
CAN,BOG,3080000,308000,1231541080
CAN,BOG,35000,6125,24045341
CAN,BOG,10210000,1021000,4082478710
CAN,BOG,427500,91370,358697604
CAN,BOG,939000,6225570,24893003900
CAN,BOG,120000,38760,152162845
CAN,BOG,1600,1224,4895889
CAN,BOG,208000,53584,214331177
CAN,BOG,108000,27540,110799203
CAN,BOG,1080000,194400,777310344
CAN,BOG,2708800,668312,2640009548
CAN,BOG,18849600,1903130,7609684336
CAN,BOG,11324800,1132480,4528232604
CAN,BOG,142000,265978,1041759279
CAN,BOG,249200,538272,2107566336
CAN,BOG,105000,376950,1475921338
CAN,BOG,225000,31500,123336045
CAN,BOG,132200,198980,795623519
CAN,BOG,1640500,2021126,7913302211
CAN,BOG,84000,17640,69250582
CAN,BOG,2500,13400,53598794
CAN,BOG,1818000,456300,1824100785
CAN,BOG,2530000,386500,1532362283
CAN,BOG,8543000,1048310,4142685012
CAN,BOG,680000,190400,758268000
CAN,BOG,3656500,1116282,4445593065
CAN,BOG,3010000,1528400,6182714248
CAN,BOG,250000,37500,151695750
CAN,BOG,1040100,648593,2592493109
CAN,BOG,537600,166836,644577593
CAN,BOG,3626000,547050,2166748375
CAN,BOG,487200,981499,3883313273
CAN,BOG,38100,318880,1261235788
CAN,BOG,2730000,273000,1091593230
CAN,BOG,5665600,566560,2265395825
CAN,BOG,313700,249475,981082889
CAN,BOG,2550000,362000,1432028560
CAN,BOG,1475000,234000,925675920
CAN,BOG,460000,92000,372160240
CAN,BOG,125000,37500,146828625
CAN,BOG,4000,24000,94218480
CAN,BOG,29000,3828,15146477
CAN,BOG,390000,100770,397899610
CAN,BOG,520000,121968,479523399
CAN,BOG,4300,16809,66509178
CAN,BOG,3420500,820920,3247461009
CAN,BOG,170500,219945,870076026
CAN,BOG,121800,207634,821375187
CAN,BOG,659000,1244560,4923330012
CAN,BOG,25700,58853,232815405
CAN,BOG,49000,175910,695878850
CAN,BOG,55900,109980,435067681
CAN,BOG,3367000,471380,1864722714
CAN,BOG,635000,133350,527516598
CAN,BOG,188000,78960,312356284
CAN,BOG,1011600,505458,1999531191
CAN,BOG,170000,68750,271462125
CAN,BOG,123700,132640,514650295
CAN,BOG,25700,464950,1777062147
CAN,BOG,6285000,1826850,7307235583
CAN,BOG,5202000,691490,2751881407
CAN,BOG,43972000,5720840,22683875255
CAN,BOG,685000,349700,1414613434
CAN,BOG,672000,636720,2514114388
CAN,BOG,6550900,2011818,8035427654
CAN,BOG,4278000,760200,3007259976
CAN,BOG,3630500,695918,2756053036
CAN,BOG,84800,24216,95484414
CAN,BOG,1885000,265960,1022565667
CAN,BOG,165000,35950,143746434
CAN,BOG,156500,57798,228657484
CAN,BOG,1745,13400,52836602
CAN,BOG,652590,4581461,18266852794
CAN,BOG,169560,1167405,4647762277
CAN,BOG,3000,24894,99573760
CAN,BOG,220,100,398955
CAN,BOG,977830,4115062,16268736654
CAN,BOG,56500,180800,722930608
CAN,BOG,499800,2924052,11658455928
CAN,BOG,168750,708750,2833943962
CAN,BOG,593520,2433282,9683966672
CAN,BOG,5000,16400,65575564
CAN,BOG,1200,6932,27727376
CAN,BOG,171500,567032,2267289299
CAN,BOG,241750,1440540,5760069651
CAN,BOG,756540,4582554,18235117235
CAN,BOG,4900,22036,88120177
CAN,BOG,500,4900,19599559
CAN,BOG,500,5936,23743466
CAN,BOG,88700,625008,2483518497
CAN,BOG,850370,3320506,13169465038
CAN,BOG,145120,796152,3170027166
CAN,BOG,4949610,22772096,90729726863
CAN,BOG,247100,1277535,5053775155
CAN,BOG,8400,32508,128597747
CAN,BOG,23000,83205,329148995
CAN,BOG,1052850,3321408,13139091477
CAN,BOG,75012,212200,821521690
CAN,BOG,1120000,201600,806099616
CAN,BOG,1255000,125500,501813005
CAN,BOG,2550000,298125,1179609075
CAN,BOG,5037500,503750,2014249412
CAN,BOG,7762500,1021330,4044044851
CAN,BOG,264000,844800,3377941248
CAN,BOG,1094000,111848,442555691
CAN,BOG,313400,315929,1247811892
CAN,BOG,1581000,385120,1529740757
CAN,BOG,225700,246538,975848978
CAN,BOG,42254900,10514626,40308433988
CAN,BOG,250000,39175,156641629
CAN,BOG,922100,1367929,5233472255
CAN,BOG,1140000,151600,606174116
CAN,BOG,1004600,2528022,9692670338
CAN,BOG,1715900,2958489,11330774765
CAN,BOG,1467500,4422564,16926431645
CAN,BOG,518700,2852666,10903032084
CAN,BOG,60000,109250,419235133
CAN,BOG,140000,337020,1288107291
CAN,BOG,23148000,3454940,13220152818
CAN,BOG,25622100,90605607,3.46448E+11
CAN,BOG,33320,372400,1440226220
CAN,BOG,922200,271222,1043311935
CAN,BOG,15800,89400,341691270
CAN,BOG,18327600,4630000,18529216550
CAN,BOG,32378800,4781278,18981409435
CAN,BOG,55771000,7928320,31505898329
CAN,BOG,813000,218680,882940267
CAN,BOG,875000,231260,935416885
CAN,BOG,168000,110400,446592288
CAN,BOG,1582000,273300,1093183833
CAN,BOG,60000,9000,36208890
CAN,BOG,2098300,3680829,14708459576
CAN,BOG,22315000,1988395,7932801272
CAN,BOG,32366600,9490822,37345709452
CAN,BOG,2100000,197000,787706470
CAN,BOG,7280000,1030500,4066684988
CAN,BOG,6784500,1038445,3995705019
CAN,BOG,2614000,880209,3500741982
CAN,BOG,619692,4294060,16940537693
CAN,BOG,52500,222600,881965833
CAN,BOG,158000,1062960,4240732068
CAN,BOG,14000,75400,300812070
CAN,BOG,1128,6768,27001274
CAN,BOG,14000,119000,470749720
CAN,BOG,73500,253190,1008061667
CAN,BOG,42000,134400,531670272
CAN,BOG,151200,447650,1770849680
CAN,BOG,7,291175,1164266149
CAN,BOG,77500,11438,45557348
CAN,BOG,20000,2800,11152820
CAN,BOG,20000,2920,11630798
CAN,BOG,100,23339,91382220
CAN,BOG,200,161510,632381099
CAN,BOG,17584,87280,348324006
CAN,BOG,40000,211200,832767936
CAN,BOG,30379,578790,2290133120
CAN,BOG,333000,1784770,6988142000
CAN,BOG,10000,109999,439832100
CAN,BOG,10000,109999,439832100
CAN,BOG,163313,126798199,5.00433E+11
CAN,BOG,178800,583440,2303736177
CAN,BOG,86400,282360,1124682234
CAN,BOG,500,106000,423842060
CAN,BOG,500,102000,407848020
CAN,BOG,1000,174000,695740740
CAN,BOG,500,70000,279895700
CAN,BOG,1000,212000,847684120
CAN,BOG,46100,44865,177151246
CAN,BOG,13500,119760,472877150
CAN,BOG,76956300,961456,3828088075
CAN,BOG,12000,1171964,4636148947
COL,BOG,4800,115679,465400909
COL,BOG,4000,23237,93487330
COL,BOG,700,5546,22312722
COL,BOG,5400,86839,349371533
COL,BOG,1918,50591,203538217
COL,BOG,4000,69245,278587176
COL,BOG,776,81578,328205425
COL,BOG,49600,337858,1359273684
COL,BOG,4200,16296,65562230
COL,BOG,2040,28028,111621509
COL,BOG,13236,198570,790805024
COL,BOG,35917,740508,2930012434
COL,BOG,8210,399783,1569456107
COL,BOG,5941,197951,791691167
COL,BOG,204,8038,32011335
COL,BOG,2400,34424,134784762
COL,BOG,4200,87088,340986967
COL,BOG,7700,103899,408592168
COL,BOG,4500,28030,110230497
COL,BOG,13600,232300,909554389
COL,BOG,44000,268268,1050384574
COL,BOG,12000,46262,181135622
COL,BOG,18600,72567,285376258
COL,BOG,2400,13359,52306229
COL,BOG,33700,119024,468072592
COL,BOG,7200,42508,166437098
COL,BOG,111500,305784,1197901568
COL,BOG,99200,190391,748729742
COL,BOG,32441,1161694,4593728333
COL,BOG,3027,19515,78030922
COL,BOG,1802,44448,177725771
COL,BOG,4771,159316,637026618
COL,BOG,21541,107427,419345140
COL,BOG,30861,334897,1308435648
COL,BOG,78135,1071720,4229731484
COL,BOG,4321,39689,153653977
COL,BOG,115628,3024178,11957281844
COL,BOG,48086,991324,3904018898
COL,BOG,2688,55048,213115579
COL,BOG,90778,1524472,6057429920
COL,BOG,9377,104072,410569227
COL,BOG,6411,206597,822265063
COL,BOG,43105,568277,2248103471
COL,BOG,7453,321721,1245526764
COL,BOG,37473,657976,2602453785
COL,BOG,1527,6166,24654812
COL,BOG,5041,28149,108977446
COL,BOG,8976,175271,683984853
COL,BOG,13442,175150,678084467
COL,BOG,8194,89538,354836749
COL,BOG,532800,1370995,5396702698
COL,BOG,63,2624,10492090
COL,BOG,7800,135546,539980713
COL,BOG,2900,250445,983747782
COL,BOG,1400,50872,203412200
COL,BOG,17100,925684,3657138449
COL,BOG,7000,166602,664289183
COL,BOG,400,6505,26010307
COL,BOG,200,47151,182542738
COL,BOG,24000,547739,2157638424
COL,BOG,100,2558,10228188
COL,BOG,200,2260,9036632
COL,BOG,200,3500,13550075
COL,BOG,900,12864,51436832
COL,BOG,200,6260,25030672
COL,BOG,200,3905,15614181
COL,BOG,400,32942,130659108
COL,BOG,2000,25022,96871421
COL,BOG,175,2931,11719632
COL,BOG,100,5148,20584329
COL,BOG,12700,491306,1931352542
COL,BOG,15300,155772,621531171
COL,BOG,8000,100729,402765912
COL,BOG,25200,441116,1754426654
COL,BOG,24500,1761123,6955392285
COL,BOG,29000,212191,824745171
COL,BOG,4000,24551,96597719
COL,BOG,4513,26138,104513054
COL,BOG,47000,1139829,4464965627
COL,BOG,1000,2060,8236930
COL,BOG,7800,481498,1885247237
COL,BOG,600,27093,108331631
COL,BOG,1400,17304,68395455
COL,BOG,1400,81180,324599041
COL,BOG,20700,123940,489614180
COL,BOG,10200,167437,661022090
COL,BOG,153,1541,6161703
COL,BOG,5800,447497,1774060813
COL,BOG,19100,528543,2090767534
COL,BOG,69400,1207998,4772152342
COL,BOG,43000,885962,3504472046
COL,BOG,7800,96252,380155485
COL,BOG,26000,214561,847035261
COL,BOG,17661,824940,3193713961
COL,BOG,1000,22937,88799448
COL,BOG,29200,431062,1708732707
COL,BOG,3100,50999,200952777
COL,BOG,7200,147407,576108484
COL,BOG,600,9333,36132242
COL,BOG,1000,10276,41088688
COL,BOG,1000,3080,12315410
COL,BOG,2500,20500,81969455
COL,BOG,2304,67040,263416320
COL,BOG,58728,1249019,4900599309
COL,BOG,1000,16352,65383634
COL,BOG,59900,1160902,4591905046
COL,BOG,11600,320555,1281742370
COL,BOG,4300,64407,252783673
COL,BOG,17800,182271,726850227
COL,BOG,1600,21481,84169948
COL,BOG,400,41286,159836684
COL,BOG,22700,291820,1145418804
COL,BOG,24000,53735,212210605
COL,BOG,900,4624,18489110
COL,BOG,41477,733642,2904589624
COL,BOG,83605,1636011,6463058050
COL,BOG,15872,174847,697793395
COL,BOG,9120,351941,1404554298
COL,BOG,61200,937584,3708969793
COL,BOG,4320,247,977102
COL,BOG,15120,482839,1923220162
COL,BOG,95850,2185273,8613727036
COL,BOG,4896,49531,197289402
COL,BOG,6912,112333,447439188
COL,BOG,12240,97278,387472865
COL,BOG,240,3599,14335356
COL,BOG,6000,102778,409380190
COL,BOG,30150,1028100,4025453582
COL,BOG,66700,1273251,5079698527
COL,BOG,156400,2750722,10974142955
COL,BOG,77025,1109639,4419858582
KOR,BOG,7800,303348,1212940011
KOR,BOG,4500,165484,661689428
KOR,BOG,8200,102004,407864014
KOR,BOG,6600,272412,1089242106
KOR,BOG,2600,50934,203660108
KOR,BOG,1200,18096,72357036
KOR,BOG,7458000,4355928,17306098271
KOR,BOG,49400,359375,1436964531
KOR,BOG,12282000,8036415,31946772491
KOR,BOG,137980,1590198,6305380003
KOR,BOG,9000,90,359948
KOR,BOG,6318000,4110390,16342675193
KOR,BOG,1870500,1128110,4463402775
KOR,BOG,103800,1170000,4678256700
KOR,BOG,9000,100,399943
KOR,BOG,3800,38,151943
KOR,BOG,2190000,569400,2277275442
KOR,BOG,669000,418560,1672728382
KOR,BOG,29000,290,1159834
KOR,BOG,120500,72185,285027608
KOR,BOG,1460000,379600,1486297228
KOR,BOG,218000,165510,649215994
KOR,BOG,100213,1002133,3830202432
KOR,BOG,800,800,3176048
KOR,BOG,95300,95300,377911281
KOR,BOG,30000,30000,119000667
KOR,BOG,55300,55300,219436200
KOR,BOG,100,100,395676
KOR,BOG,3688000,1490800,5997801467
KOR,BOG,600000,104100,414974235
KOR,BOG,12540000,2196900,8758206555
KOR,BOG,386000,92120,370618105
KOR,BOG,7349000,3035939,12041453485
KOR,BOG,18390000,3494100,13917524415
KOR,BOG,240000,45600,181631640
KOR,BOG,1224000,365040,1454009076
KOR,BOG,26100,223200,889039080
KOR,BOG,35400,227175,908361509
KOR,BOG,7329000,2261980,9039773469
KOR,BOG,20000,3800,14943842
KOR,BOG,186862000,38203060,1.52524E+11
KOR,BOG,4060000,1833240,7275037831
KOR,BOG,28216000,5282700,21132884679
KOR,BOG,2000,5400,21591954
KOR,BOG,3448600,3334978,13335749364
KOR,BOG,22200,47430,189258966
KOR,BOG,1960000,819940,3297781007
KOR,BOG,1260000,239400,955098270
KOR,BOG,2820000,535800,2137600890
KOR,BOG,424000,119200,479566632
KOR,BOG,2915000,1251851,4956934406
KOR,BOG,60000,11400,45407910
KOR,BOG,163000,1168750,4662786562
KOR,BOG,5000,34375,137448781
KOR,BOG,2820000,1022900,4086501987
KOR,BOG,970000,184300,715366891
